id,host_since,host_response_rate,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location
16359,2015,100,X Ostia/Acilia,Entire rental unit,Entire home/apt,2,1,1,48,2,365,53,4.89,4.74,4.66
18376,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,53,2,1125,53,4.85,4.81,5
18905,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,75,2,28,53,4.91,4.96,4.96
20079,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,99,2,29,53,4.94,5,4.92
509,2012,100,XII Monte Verde,Private room in bed and breakfast,Private room,2,1,1,28,2,28,53,4.77,4.77,4.58
3783,2014,100,XIII Aurelia,Private room in bed and breakfast,Private room,3,1,1,31,2,1125,53,4.38,4.72,4.02
9672,2012,100,XIII Aurelia,Private room in rental unit,Private room,2,1,1,59,2,60,53,4.85,4.92,4.74
11754,2017,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,55,2,29,53,4.87,4.96,4.89
12105,2018,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,80,2,15,53,4.91,4.98,4.98
13277,2015,86,I Centro Storico,Private room in rental unit,Private room,1,1,1,28,2,14,53,4.64,4.91,4.89
18339,2019,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,60,2,1125,53,4.91,4.94,4.98
4610,2015,90,I Centro Storico,Entire rental unit,Entire home/apt,8,2,3,150,2,30,53,4.98,4.94,4.89
7092,2015,100,XIII Aurelia,Entire rental unit,Entire home/apt,7,2,3,30,2,180,53,4.74,4.77,4.38
8151,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,200,2,90,53,4.94,4.96,5
8584,2012,67,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,5,2,2,55,2,1125,53,4.85,4.91,4.4
15269,2016,100,IX Eur,Entire rental unit,Entire home/apt,6,2,2,75,2,28,53,4.96,4.98,4.77
18665,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,1,90,2,1125,53,4.94,4.98,4.79
19972,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,10,2,2,86,2,31,53,4.51,4.57,4.91
13923,2015,100,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,6,3,3,162,2,360,53,4.96,4.75,4.79
4867,2015,100,XIII Aurelia,Entire rental unit,Entire home/apt,3,1,1,74,3,30,53,4.83,4.87,4.81
4967,2015,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,1,64,3,14,53,4.51,4.45,4.64
6271,2014,80,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,80,3,1125,53,4.62,4.77,4.69
10523,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,74,3,30,53,4.75,4.92,4.87
13583,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,80,3,1125,53,4.79,4.94,4.81
18652,2017,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,38,3,20,53,4.4,4.32,4.51
18651,2017,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,28,3,28,53,4.43,4.55,4.4
1008,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,7,1.5,2,117,3,1125,53,4.4,4.37,4.92
8905,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,200,3,1125,53,4.87,4.88,5
13273,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,2,2,1,212,3,1125,53,5,5,4.86
13971,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,189,3,30,53,4.87,4.89,4.96
16341,2015,96,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,75,3,1125,53,4.94,4.98,4.83
10070,2016,100,I Centro Storico,Room in serviced apartment,Hotel room,6,2,3,347,3,1125,53,4.91,4.92,5
12079,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,12,3,5,376,3,1125,53,4.81,4.81,4.83
9164,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,8,4,3,187,3,1125,53,4.83,4.83,4.98
389,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,98,4,7,53,4.58,4.51,4.94
3760,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,100,10,1125,53,4.3,4.36,3.98
4114,2015,100,II Parioli/Nomentano,Private room in bed and breakfast,Private room,2,1,1,75,30,30,53,4.87,4.98,4.75
15425,2014,99,I Centro Storico,Entire loft,Entire home/apt,3,1,1,59,1,1125,54,4.39,4.69,4.65
6138,2016,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,4,1,2,160,1,29,54,4.89,4.98,4.6
12692,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,53,1,1100,54,4.39,4.54,4.87
15616,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,65,1,1125,54,4.43,4.52,4.69
15742,2019,90,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,73,1,1125,54,4.85,4.87,4.85
12743,2014,100,I Centro Storico,Private room in guesthouse,Private room,2,1,1,25,1,1125,54,4.56,4.67,4.67
5630,2015,0,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,80,1,1125,54,4.3,4.16,4.57
6855,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,43,1,1125,54,4.66,4.6,4.88
10476,2013,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,56,1,999,54,4.83,4.85,4.94
11007,2017,91,XIII Aurelia,Private room in rental unit,Private room,2,1,1,39,1,1125,54,4.58,4.85,4.91
15079,2019,94,I Centro Storico,Private room in rental unit,Private room,4,1,1,47,1,1125,54,4.65,4.8,4.83
11810,2018,100,VII San Giovanni/Cinecitta,Private room in serviced apartment,Private room,2,1,1,54,1,31,54,4.93,4.93,4.8
10809,2016,100,I Centro Storico,Room in bed and breakfast,Hotel room,4,1,1,99,1,1125,54,4.83,4.85,4.89
4097,2014,0,I Centro Storico,Entire rental unit,Entire home/apt,6,1.5,2,300,1,90,54,4.81,4.85,4.94
15822,2015,99,I Centro Storico,Entire rental unit,Entire home/apt,10,2,3,131,1,999,54,4.74,4.65,4.87
14195,2018,100,XV Cassia/Flaminia,Entire villa,Entire home/apt,8,4,3,100,1,29,54,4.61,4.59,4.63
190,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,75,2,60,54,4.45,4.39,4.98
10834,2014,71,I Centro Storico,Entire rental unit,Entire home/apt,6,1,3,80,2,1125,54,4.43,4.72,4.3
12017,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,69,2,1125,54,4.74,4.76,4.63
12378,2017,100,XII Monte Verde,Entire rental unit,Entire home/apt,5,1,2,71,2,29,54,4.87,4.93,4.65
14377,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,2,63,2,1125,54,4.53,4.53,4.75
16384,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,220,2,1125,54,5,5,5
16883,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,86,2,240,54,4.56,4.69,4.98
19892,2016,100,II Parioli/Nomentano,Private room in condominium (condo),Private room,2,1,1,30,2,90,54,4.83,4.89,4.74
3164,2014,100,V Prenestino/Centocelle,Private room in rental unit,Private room,2,1,1,30,2,1125,54,4.78,4.74,4.29
9372,2017,100,XIII Aurelia,Private room in rental unit,Private room,3,1,1,51,2,90,54,4.94,5,4.69
12515,2016,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,46,2,1125,54,4.89,4.76,5
6972,2016,100,VII San Giovanni/Cinecitta,Entire condominium (condo),Entire home/apt,4,2,1,69,2,10,54,4.87,4.76,4.78
14233,2018,100,VII San Giovanni/Cinecitta,Entire condominium (condo),Entire home/apt,5,2,2,88,2,29,54,4.7,4.76,4.63
2994,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,175,2,1125,54,4.59,4.78,4.91
4056,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,120,2,30,54,4.93,4.89,4.98
7665,2011,100,XIII Aurelia,Entire rental unit,Entire home/apt,5,2,2,186,2,30,54,4.94,4.83,4.79
9194,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,2,181,2,999,54,4.91,4.98,4.86
11537,2015,60,XII Monte Verde,Entire rental unit,Entire home/apt,8,2,3,85,2,1125,54,4.6,4.98,4.29
13675,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,91,2,240,54,4.67,4.8,4.94
7908,2016,100,XII Monte Verde,Entire rental unit,Entire home/apt,8,3,3,399,2,1125,54,4.87,4.89,4.72
5313,2014,70,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,60,3,1125,54,4.79,4.67,4.41
12403,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,120,3,30,54,5,5,4.88
12832,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,86,3,1125,54,4.85,4.91,5
7867,2016,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,30,3,25,54,4.54,4.63,4.75
3889,2013,83,XII Monte Verde,Private room in rental unit,Private room,2,1,1,28,3,29,54,4.38,4.06,4.21
1071,2012,100,VII San Giovanni/Cinecitta,Room in bed and breakfast,Hotel room,3,1,1,65,3,15,54,4.72,4.85,4.72
2021,2012,100,VIII Appia Antica,Entire rental unit,Entire home/apt,5,2,2,90,3,1125,54,4.72,4.7,4.49
3864,2015,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,4,2,2,61,3,25,54,4.94,4.93,4.61
8350,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,139,3,30,54,4.69,4.76,4.98
10163,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,2,188,3,30,54,5,5,5
15514,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,1,100,3,28,54,5,5,4.87
15906,2019,100,XIII Aurelia,Entire rental unit,Entire home/apt,7,2,3,99,3,1125,54,4.96,4.93,4.96
377,2012,0,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,134,4,30,54,4.94,4.94,4.94
16103,2019,100,XIII Aurelia,Entire rental unit,Entire home/apt,7,2,3,200,4,30,54,4.93,4.72,4.81
805,2012,80,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,6,2,2,55,5,1125,54,4.72,4.92,4.65
3032,2014,100,X Ostia/Acilia,Entire rental unit,Entire home/apt,5,2,2,100,7,1000,54,4.78,4.72,4.87
10174,2012,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,50,25,364,54,4.91,4.98,4.77
10024,2017,33,V Prenestino/Centocelle,Private room in rental unit,Private room,4,1,1,35,30,1125,54,4.36,4.28,4.11
2791,2012,94,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,173,30,1125,54,4.62,4.58,4.94
147,2011,100,I Centro Storico,Private room in rental unit,Private room,3,0,1,63,1,60,55,4.67,4.89,4.43
1074,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,2,80,1,90,55,4.81,4.8,4.98
10458,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,130,1,360,55,4.93,4.91,5
1,2008,40,I Centro Storico,Private room in bed and breakfast,Private room,4,1,1,66,1,730,55,4.28,4.67,4.74
1273,2012,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,71,1,120,55,4.65,4.64,4.75
7089,2014,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,15,1,1125,55,4.49,4.51,4.96
7232,2016,100,XII Monte Verde,Private room in rental unit,Private room,2,1,1,35,1,30,55,4.69,4.89,4.25
9838,2017,75,VIII Appia Antica,Private room in rental unit,Private room,1,1,1,21,1,130,55,4.67,4.89,4.64
12573,2018,100,VI Roma delle Torri,Private room in rental unit,Private room,2,1,1,19,1,25,55,4.89,4.91,4.58
12884,2017,100,X Ostia/Acilia,Private room in rental unit,Private room,3,1,2,30,1,1125,55,4.65,4.67,4.91
5947,2012,100,I Centro Storico,Private room in serviced apartment,Private room,1,1,1,60,1,1125,55,4.64,4.67,4.91
20600,2014,100,I Centro Storico,Room in hotel,Private room,2,1,1,38,1,1125,55,4.47,4.55,4.67
1605,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,11,2,3,297,1,360,55,4.78,4.69,4.94
11770,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,4,350,1,31,55,5,4.98,4.93
14493,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,3,153,1,30,55,4.96,4.85,4.95
2923,2014,50,XI Arvalia/Portuense,Private room in rental unit,Private room,1,2,1,33,1,1125,55,4.64,4.54,4.41
300,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,16,3,4,299,1,360,55,4.65,4.58,4.89
5002,2015,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,3,1,1,57,2,1125,55,4.78,4.91,4.2
5527,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,79,2,30,55,4.89,4.89,4.85
7290,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,76,2,1125,55,4.91,4.95,4.96
10003,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,97,2,1125,55,4.85,4.69,4.89
10120,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,1,111,2,30,55,4.89,4.96,4.96
10880,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,3,113,2,1125,55,4.42,4.85,4.82
11532,2017,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,5,1,1,71,2,30,55,4.91,5,4.67
13317,2013,90,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,93,2,270,55,4.64,4.67,4.93
16818,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,82,2,30,55,4.91,4.84,4.91
6694,2016,100,XIII Aurelia,Private room in rental unit,Private room,2,1,1,53,2,1125,55,4.89,5,4.84
5145,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1.5,2,60,2,1125,55,4.65,4.87,4.59
2158,2014,100,III Monte Sacro,Entire rental unit,Entire home/apt,4,2,2,77,2,1125,55,4.84,4.69,4.75
11578,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,221,2,29,55,4.8,4.67,4.98
15538,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,3,170,2,1125,55,4.8,4.98,5
4676,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,3,3,290,2,1125,55,4.96,4.88,5
13213,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,8,3,4,83,2,1125,55,4.96,4.87,4.78
1452,2013,100,III Monte Sacro,Entire rental unit,Entire home/apt,2,1,1,70,3,29,55,4.93,4.91,4.69
3448,2015,86,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,69,3,30,55,4.66,4.62,4.81
6498,2013,60,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,69,3,1125,55,4.47,4.66,4.83
7145,2016,100,XIV Monte Mario,Entire rental unit,Entire home/apt,5,1,2,65,3,1125,55,4.8,4.91,4.84
7150,2012,88,XII Monte Verde,Entire rental unit,Entire home/apt,2,1,1,112,3,1124,55,4.67,4.87,4.53
12608,2012,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,2,1,1,70,3,1125,55,4.82,4.91,4.2
17933,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,57,3,150,55,4.67,4.58,4.95
1922,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,1,70,3,1125,55,4.65,4.68,4.6
2701,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1.5,2,90,3,60,55,4.93,4.8,5
11390,2018,70,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,2,146,3,120,55,4.89,4.76,4.98
802,2012,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,2,1,38,3,1125,55,4.35,4.43,4.37
14254,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,87,3,1125,55,4.82,4.76,4.96
8053,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,8,3.5,4,431,3,30,55,4.85,4.89,4.96
10263,2017,100,III Monte Sacro,Entire rental unit,Entire home/apt,2,1,1,36,4,30,55,4.82,4.87,4.82
11633,2017,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,60,4,90,55,4.85,4.91,4.53
13634,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,28,4,180,55,4.56,4.8,4.84
2996,2014,100,XIII Aurelia,Entire condominium (condo),Entire home/apt,5,2,2,80,4,1125,55,4.78,4.71,4.7
7816,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,103,7,120,55,4.85,4.98,4.94
10521,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,2,100,18,60,55,4.96,4.98,4.91
15188,2017,100,I Centro Storico,Entire condominium (condo),Entire home/apt,6,1,1,63,1,1125,56,4.3,4.32,4.89
8577,2016,100,VII San Giovanni/Cinecitta,Entire loft,Entire home/apt,5,1,1,87,1,1125,56,4.79,4.75,4.58
5045,2015,100,XIV Monte Mario,Entire rental unit,Entire home/apt,4,1,1,41,1,1125,56,4.86,4.98,4.57
7570,2016,67,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,45,1,30,56,4.8,4.75,4.73
15282,2018,90,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,76,1,28,56,4.96,4.91,4.88
20145,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,98,1,28,56,4.84,4.86,5
9285,2017,100,IV Tiburtina,Private room in condominium (condo),Private room,2,1,1,27,1,1125,56,4.45,4.45,4.24
14825,2018,91,I Centro Storico,Private room in condominium (condo),Private room,3,1,1,71,1,1125,56,4.64,4.66,4.98
3390,2015,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,50,1,1125,56,4.67,4.8,4.61
6868,2016,80,XII Monte Verde,Private room in rental unit,Private room,2,1,1,45,1,1125,56,4.45,4.09,4.51
14626,2019,100,XIV Monte Mario,Private room in rental unit,Private room,2,1,1,35,1,21,56,4.73,4.79,4.46
18146,2015,100,I Centro Storico,Private room in rental unit,Private room,4,1,1,140,1,1125,56,4.84,4.87,4.96
20116,2014,100,XIV Monte Mario,Private room in serviced apartment,Private room,2,1,1,37,1,30,56,4.93,4.86,4.77
4447,2015,100,I Centro Storico,Room in bed and breakfast,Hotel room,3,1,1,85,1,1125,56,4.7,4.84,4.73
2740,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,70,1,1125,56,4.91,4.96,4.91
17160,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,123,1,1125,56,4.82,4.89,5
14764,2014,100,X Ostia/Acilia,Private room in bed and breakfast,Private room,1,2,1,36,1,30,56,4.88,4.88,4.93
9439,2014,100,V Prenestino/Centocelle,Private room in rental unit,Private room,4,2,2,50,1,1125,56,4.77,4.91,4.46
8038,2016,100,X Ostia/Acilia,Entire condominium (condo),Entire home/apt,4,1,1,62,2,1125,56,4.93,4.96,4.63
136,2011,100,VIII Appia Antica,Entire rental unit,Entire home/apt,2,1,1,59,2,30,56,4.66,4.91,4.67
8322,2011,100,III Monte Sacro,Entire rental unit,Entire home/apt,4,1,1,59,2,30,56,4.82,4.85,4.6
8504,2016,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,3,1,1,62,2,14,56,4.82,4.75,4.87
9304,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,97,2,1125,56,4.96,4.89,4.93
13245,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,69,2,29,56,4.93,4.85,4.98
13720,2018,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,8,1,3,59,2,30,56,4.93,4.95,4.23
17558,2013,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,2,1,1,37,2,1125,56,4.8,4.89,4.66
18600,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,76,2,270,56,4.59,4.84,4.95
15940,2016,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,40,2,10,56,4.91,4.91,4.82
1172,2012,0,VIII Appia Antica,Private room in rental unit,Private room,2,1,1,45,2,15,56,4.53,4.09,4.56
4436,2015,100,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,50,2,25,56,4.88,4.89,4.76
6022,2016,67,I Centro Storico,Private room in rental unit,Private room,2,1,1,77,2,14,56,4.5,4.7,4.75
7767,2016,100,VI Roma delle Torri,Private room in rental unit,Private room,2,1,1,28,2,1125,56,4.93,4.96,4.52
13769,2016,100,I Centro Storico,Private room in condominium (condo),Private room,2,1.5,1,40,2,10,56,4.77,4.59,4.79
11511,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,4,96,2,30,56,4.5,4.68,4.73
17328,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,7,2,3,129,2,28,56,4.86,4.86,4.96
10414,2015,100,I Centro Storico,Private room,Private room,2,2,1,32,2,28,56,4.4,4.57,4.7
155,2011,90,II Parioli/Nomentano,Private room in rental unit,Private room,1,2,1,40,2,15,56,4.43,4.18,4.57
5771,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,12,3,5,227,2,10,56,4.55,4.48,4.87
1552,2013,33,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,78,3,30,56,4.64,4.6,4.65
1808,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,65,3,30,56,4.89,4.75,4.75
1865,2014,100,XIII Aurelia,Entire rental unit,Entire home/apt,3,1,1,43,3,90,56,4.91,4.87,4.67
6393,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,59,3,1125,56,4.75,4.75,4.96
8108,2015,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,3,1,1,89,3,1125,56,4.33,4.65,3.98
8669,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,3,150,3,15,56,4.91,4.8,4.93
9056,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,133,3,30,56,4.95,4.95,5
9862,2013,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1,1,64,3,1125,56,4.53,4.67,4.64
11338,2018,100,XII Monte Verde,Entire rental unit,Entire home/apt,3,1,1,70,3,30,56,4.77,4.73,4.63
12908,2018,90,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,2,68,3,29,56,4.48,4.36,4.52
13481,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,64,3,1125,56,4.82,4.75,4.63
3587,2015,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,50,3,1125,56,4.61,4.85,4.88
5558,2015,91,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,1,90,3,1125,56,4.71,4.77,4.98
18980,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1.5,2,119,3,31,56,4.8,4.75,4.96
2716,2011,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,8,2,2,77,3,90,56,4.77,4.77,4.71
4478,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,6,2,2,125,3,1125,56,4.89,4.95,4.63
5148,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,1,76,3,180,56,4.68,4.6,4.98
10203,2014,99,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,160,3,1124,56,4.88,4.9,4.9
17421,2019,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,145,3,1125,56,4.89,4.96,4.93
14416,2018,97,II Parioli/Nomentano,Entire condominium (condo),Entire home/apt,2,1,1,28,4,1125,56,4.27,4.38,4.3
2224,2012,94,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,179,4,1125,56,4.71,4.64,4.93
12296,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,69,15,60,56,4.79,4.79,4.84
10727,2015,67,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,101,30,30,56,5,5,4.95
3631,2015,100,III Monte Sacro,Entire rental unit,Entire home/apt,4,1,1,55,1,1125,57,4.89,4.91,4.72
8271,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,91,1,18,57,4.6,4.61,4.98
15561,2018,100,X Ostia/Acilia,Entire rental unit,Entire home/apt,3,1,1,70,1,30,57,4.88,4.95,4.63
18633,2019,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,48,1,28,57,4.46,4.42,4.77
8060,2016,100,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,3,1,1,50,1,7,57,4.56,4.74,4.7
